record_type,company_name,tender_id,year,tender_date,contract_date,buyer_institution,city,region,procurement_type,procedure_type,tender_title,product_group,product_name,unit,quantity,delivery_months,competitor_count_estimate,estimated_unit_cost_try,estimated_total_cost_try,winning_unit_price_try,contract_value_try,internal_unit_cost_try,gross_margin_pct,gross_profit_try,discount_to_estimated_cost_pct,cpi_factor_to_2025,sector_price_factor_to_2025,inflation_adjusted_unit_price_2025_try,inflation_adjusted_contract_value_2025_try,cpi_factor_to_2026,inflation_adjusted_unit_price_2026_try,inflation_adjusted_contract_value_2026_try,result,strategic_fit_score,data_note
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0193,2022,2022-06-21,2022-08-12,Trabzon Kamu Hastaneleri Birliği,Trabzon,Karadeniz,Mal,Pazarlık (MD 21 B),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,390126,12,3,15.56,6070715.78,13.91,5425301.9,11.38,18.19,986840.24,10.63,3.1138,2.374,33.01,12879666.71,3.6309,50.51,19698728.67,Kazandı,55.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0194,2022,2022-09-24,2022-11-04,Adana Kamu Hastaneleri Birliği,Adana,Akdeniz,Mal,Pazarlık (MD 21 B),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,46394,6,5,10.12,469309.27,8.29,384694.82,7.02,15.33,58970.17,18.03,3.1138,2.374,19.68,913265.5,3.6309,30.1,1396788.42,Kazandı,64.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0195,2022,2022-11-19,2022-12-12,Mersin İl Sağlık Müdürlüğü,Mersin,Akdeniz,Mal,Açık İhale,Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,75102,12,5,66.48,4992819.6,56.12,4214548.12,46.89,16.45,693324.66,15.59,3.1138,2.374,133.22,10005337.23,3.6309,203.77,15302602.77,Kazandı,67.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0196,2022,2022-01-20,2022-02-22,Adana Ağız ve Diş Sağlığı Merkezi,Adana,Akdeniz,Mal,Pazarlık (MD 21 F),Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,101596,6,1,56.14,5703257.0,52.03,5285751.55,38.0,26.95,1424760.67,7.32,3.1138,2.374,123.51,12548374.19,3.6309,188.92,19192035.3,Kazandı,65.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0197,2022,2022-06-17,2022-07-09,Şanlıurfa İl Sağlık Müdürlüğü,Şanlıurfa,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,48572,9,4,9.93,482190.88,9.46,459329.78,6.76,28.49,130840.15,4.74,3.1138,2.374,22.45,1090448.89,3.6309,34.35,1667780.5,Kazandı,68.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0198,2022,2022-09-17,2022-11-07,Elazığ Eğitim ve Araştırma Hastanesi,Elazığ,Doğu Anadolu,Mal,Pazarlık (MD 21 F),%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,45527,3,2,22.49,1023956.13,19.36,881416.19,15.51,19.87,175162.33,13.92,3.1138,2.374,45.96,2092482.04,3.6309,70.29,3200334.04,Kazandı,61.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0199,2022,2022-02-04,2022-04-05,İstanbul Ağız ve Diş Sağlığı Merkezi,İstanbul,Marmara,Mal,Açık İhale,Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,35722,6,3,73.98,2642848.45,61.34,2191316.28,44.96,26.72,585428.43,17.09,3.1138,2.374,145.63,5202184.86,3.6309,222.72,7956450.28,Kazandı,73.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0200,2022,2022-03-27,2022-04-19,Ankara Belediye Sağlık İşleri Müdürlüğü,Ankara,İç Anadolu,Mal,Çerçeve Anlaşma,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,60280,12,3,58.77,3542925.32,55.35,3336533.05,51.01,7.85,261873.36,5.83,3.1138,2.374,131.4,7920929.45,3.6309,200.97,12114617.85,Kazandı,46.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0201,2022,2022-05-09,2022-05-28,Manisa İl Sağlık Müdürlüğü,Manisa,Ege,Mal,Pazarlık (MD 21 F),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,85769,12,2,15.28,1310704.86,13.8,1183996.54,10.62,23.06,273056.98,9.67,3.1138,2.374,32.77,2810807.79,3.6309,50.11,4298973.04,Kazandı,54.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0202,2022,2022-02-11,2022-02-22,Ordu Devlet Hastanesi,Ordu,Karadeniz,Mal,Pazarlık (MD 21 B),%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,348485,3,6,10.5,3659078.97,9.56,3331833.46,6.38,33.28,1108988.18,8.94,3.1138,2.374,22.7,7909772.63,3.6309,34.71,12097554.11,Kazandı,74.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0203,2022,2022-09-30,2022-10-11,Bursa Şehir Hastanesi,Bursa,Marmara,Mal,Açık İhale,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,988939,3,4,8.19,8104316.03,6.93,6856610.53,6.09,12.13,831895.21,15.4,3.1138,2.374,16.46,16277593.4,3.6309,25.16,24895667.17,Kazandı,68.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0204,2022,2022-11-01,2022-12-14,İzmir Devlet Hastanesi,İzmir,Ege,Mal,Çerçeve Anlaşma,%5 Dekstroz 500 ml Alımı,IV Solution,%5 Dekstroz 500 ml,adet,373339,12,5,11.95,4462242.37,11.05,4125309.77,9.99,9.57,394717.48,7.55,3.1138,2.374,26.23,9793485.4,3.6309,40.12,14978587.24,Kazandı,59.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0205,2022,2022-07-23,2022-08-25,Gaziantep Askeri Hastane,Gaziantep,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,15351,6,7,28.79,441989.67,23.09,354438.98,15.17,34.29,121530.65,19.81,3.1138,2.374,54.81,841438.13,3.6309,83.84,1286932.49,Kazandı,78.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0206,2022,2022-07-21,2022-09-08,Samsun Askeri Hastane,Samsun,Karadeniz,Mal,Çerçeve Anlaşma,Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,59133,3,2,9.71,573965.63,7.81,461929.75,6.8,12.93,59748.28,19.52,3.1138,2.374,18.54,1096621.22,3.6309,28.36,1677220.73,Kazandı,57.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0207,2022,2022-10-19,2022-11-01,Şanlıurfa Askeri Hastane,Şanlıurfa,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,389873,9,4,9.34,3642686.77,8.25,3214845.3,6.22,24.55,789219.48,11.75,3.1138,2.374,19.58,7632042.74,3.6309,29.95,11672781.8,Kazandı,66.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0208,2022,2022-09-24,2022-11-04,Elazığ Kamu Hastaneleri Birliği,Elazığ,Doğu Anadolu,Mal,Açık İhale,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,105994,12,6,50.56,5359531.57,41.5,4398239.54,32.69,21.22,933281.02,17.94,3.1138,2.374,98.51,10441420.67,3.6309,150.68,15969567.95,Kazandı,60.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0209,2022,2022-09-21,2022-10-05,İstanbul Ağız ve Diş Sağlığı Merkezi,İstanbul,Marmara,Mal,Pazarlık (MD 21 B),Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,26845,3,4,53.53,1437045.8,46.6,1250959.32,37.9,18.66,233453.06,12.95,3.1138,2.374,110.63,2969777.44,3.6309,169.2,4542108.19,Kazandı,65.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0210,2022,2022-09-19,2022-10-17,Aydın Kamu Hastaneleri Birliği,Aydın,Ege,Mal,Açık İhale,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,322782,3,2,9.88,3188689.08,8.49,2741731.72,6.84,19.44,533012.22,14.02,3.1138,2.374,20.16,6508871.1,3.6309,30.83,9954953.7,Kazandı,65.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0211,2022,2022-10-14,2022-12-04,Rize Eğitim ve Araştırma Hastanesi,Rize,Karadeniz,Mal,Açık İhale,Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,106948,6,4,54.65,5844299.2,47.46,5075895.72,41.43,12.7,644723.03,13.15,3.1138,2.374,112.67,12050176.45,3.6309,172.32,18430069.77,Kazandı,56.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0212,2022,2022-07-03,2022-08-08,Diyarbakır Kamu Hastaneleri Birliği,Diyarbakır,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,67018,6,4,10.75,720353.85,9.05,606230.32,6.99,22.72,137745.56,15.84,3.1138,2.374,21.47,1439190.78,3.6309,32.86,2201161.67,Kazandı,69.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0213,2022,2022-07-08,2022-07-24,Elazığ Kamu Hastaneleri Birliği,Elazığ,Doğu Anadolu,Mal,Pazarlık (MD 21 F),Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,367270,6,4,12.58,4620552.93,10.66,3913552.9,8.71,18.23,713569.99,15.3,3.1138,2.374,25.3,9290774.59,3.6309,38.71,14209719.22,Kazandı,55.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0214,2022,2022-04-13,2022-06-05,Mersin Üniversite Hastanesi,Mersin,Akdeniz,Mal,Açık İhale,Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,227420,9,3,10.36,2355951.98,8.9,2024125.93,8.25,7.28,147392.99,14.08,3.1138,2.374,21.13,4805274.96,3.6309,32.32,7349398.84,Kazandı,48.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0215,2022,2022-01-29,2022-02-14,İstanbul Eğitim ve Araştırma Hastanesi,İstanbul,Marmara,Mal,Açık İhale,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,46075,12,7,40.86,1882809.17,38.17,1758586.88,29.33,23.14,406991.37,6.6,3.1138,2.374,90.61,4174885.26,3.6309,138.59,6385253.1,Kazandı,68.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0216,2022,2021-12-05,2022-01-19,Van Belediye Sağlık İşleri Müdürlüğü,Van,Doğu Anadolu,Mal,Açık İhale,Parasetamol IV 10 mg/ml 100 ml Alımı,Injectable,Parasetamol IV 10 mg/ml 100 ml,adet,196797,9,5,38.97,7669495.51,35.27,6940143.5,28.35,19.62,1361889.16,9.51,3.1138,2.374,83.72,16475900.68,3.6309,128.06,25198967.03,Kazandı,63.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0217,2022,2022-05-07,2022-06-28,İzmir Kamu Hastaneleri Birliği,İzmir,Ege,Mal,Pazarlık (MD 21 F),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,61285,9,3,10.68,654510.19,9.18,562859.75,6.88,25.05,140995.85,14.0,3.1138,2.374,21.8,1336229.06,3.6309,33.33,2043687.47,Kazandı,58.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0218,2022,2022-09-08,2022-10-10,Erzurum Üniversite Hastanesi,Erzurum,Doğu Anadolu,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,30361,12,5,39.0,1184101.79,34.23,1039173.72,25.05,26.82,278724.71,12.24,3.1138,2.374,81.26,2466998.41,3.6309,124.29,3773135.86,Kazandı,69.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0219,2022,2022-10-23,2022-11-16,Trabzon Devlet Hastanesi,Trabzon,Karadeniz,Mal,Pazarlık (MD 21 B),%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,47542,6,4,19.84,943217.64,18.01,856282.66,15.57,13.58,116281.32,9.22,3.1138,2.374,42.76,2032815.04,3.6309,65.39,3109076.71,Kazandı,54.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0220,2022,2022-04-25,2022-05-19,Aydın Eğitim ve Araştırma Hastanesi,Aydın,Ege,Mal,Açık İhale,%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,52650,3,1,18.95,997658.78,17.34,912977.81,14.89,14.11,128825.56,8.49,3.1138,2.374,41.17,2167409.32,3.6309,62.96,3314931.13,Kazandı,54.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0221,2022,2021-12-10,2022-01-06,Erzurum Üniversite Hastanesi,Erzurum,Doğu Anadolu,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,58693,6,2,33.38,1959061.74,27.28,1600859.28,23.0,15.68,251074.0,18.28,3.1138,2.374,64.75,3800439.93,3.6309,99.05,5812559.96,Kazandı,61.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0222,2022,2022-03-09,2022-03-28,Aydın İl Sağlık Müdürlüğü,Aydın,Ege,Mal,Pazarlık (MD 21 B),Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,225725,9,3,5.7,1286393.53,5.13,1157484.62,3.93,23.3,269713.81,10.02,3.1138,2.374,12.17,2747868.48,3.6309,18.63,4202710.91,Kazandı,74.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0223,2022,2022-02-02,2022-03-24,Mardin Eğitim ve Araştırma Hastanesi,Mardin,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,34223,12,3,82.37,2818915.82,70.38,2408475.77,56.83,19.24,463471.67,14.56,3.1138,2.374,167.07,5717721.48,3.6309,255.54,8744934.67,Kazandı,65.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0224,2022,2022-06-05,2022-07-14,Sakarya Şehir Hastanesi,Sakarya,Marmara,Mal,Doğrudan Temin,%0.9 NaCl 100 ml Alımı,IV Solution,%0.9 NaCl 100 ml,adet,109831,12,2,7.58,832909.51,6.24,685290.33,4.14,33.72,231076.25,17.72,3.1138,2.374,14.81,1626879.25,3.6309,22.66,2488220.66,Kazandı,73.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0225,2022,2022-10-13,2022-12-11,Kayseri Üniversite Hastanesi,Kayseri,İç Anadolu,Mal,Açık İhale,Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,579149,6,7,9.56,5538582.56,8.59,4974906.62,7.62,11.24,559287.31,10.18,3.1138,2.374,20.39,11810428.31,3.6309,31.19,18063388.45,Kazandı,59.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0226,2022,2022-01-07,2022-03-06,Samsun İl Sağlık Müdürlüğü,Samsun,Karadeniz,Mal,Açık İhale,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,30413,3,5,85.02,2585665.25,70.51,2144361.99,50.65,28.16,603914.52,17.07,3.1138,2.374,167.39,5090715.35,3.6309,256.01,7785963.95,Kazandı,69.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0227,2022,2022-07-16,2022-08-22,İstanbul Üniversite Hastanesi,İstanbul,Marmara,Mal,Açık İhale,Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,35655,12,2,60.22,2147013.13,50.69,1807455.32,46.62,8.03,145186.16,15.82,3.1138,2.374,120.34,4290898.94,3.6309,184.05,6562689.52,Kazandı,51.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0228,2022,2022-03-10,2022-05-07,Rize Kamu Hastaneleri Birliği,Rize,Karadeniz,Mal,Doğrudan Temin,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,60736,6,5,47.1,2860441.82,44.72,2715839.52,30.87,30.96,840731.15,5.06,3.1138,2.374,106.15,6447403.03,3.6309,162.37,9860941.71,Kazandı,71.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0229,2022,2021-12-19,2022-02-10,Bursa Kamu Hastaneleri Birliği,Bursa,Marmara,Mal,Açık İhale,Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,30237,3,8,8.66,261762.23,7.65,231295.32,6.12,19.96,46175.87,11.64,3.1138,2.374,18.16,549095.09,3.6309,27.78,839810.18,Kazandı,76.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0230,2022,2022-02-24,2022-04-13,Mersin İl Sağlık Müdürlüğü,Mersin,Akdeniz,Mal,Açık İhale,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,21732,9,5,76.97,1672675.88,66.11,1436739.71,50.65,23.38,335922.3,14.11,3.1138,2.374,156.95,3410820.08,3.6309,240.04,5216658.21,Kazandı,66.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0231,2022,2022-04-07,2022-04-25,Kocaeli Üniversite Hastanesi,Kocaeli,Marmara,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,230154,6,3,9.3,2139371.24,7.68,1767084.57,6.06,21.11,373008.35,17.4,3.1138,2.374,18.23,4195058.78,3.6309,27.89,6416107.37,Kazandı,74.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0232,2022,2021-11-20,2022-01-16,Aydın Eğitim ve Araştırma Hastanesi,Aydın,Ege,Mal,Pazarlık (MD 21 F),Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,32746,3,2,24.97,817731.22,21.57,706223.17,17.99,16.6,117259.72,13.64,3.1138,2.374,51.2,1676573.82,3.6309,78.32,2564225.71,Kazandı,57.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0233,2022,2022-08-30,2022-09-23,Konya Kamu Hastaneleri Birliği,Konya,İç Anadolu,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,46297,12,6,40.65,1881937.33,31.78,1471527.89,22.96,27.75,408326.96,21.81,3.1138,2.374,75.46,3493407.2,3.6309,115.39,5342970.62,Kazandı,62.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0234,2022,2022-06-01,2022-07-28,Ordu Eğitim ve Araştırma Hastanesi,Ordu,Karadeniz,Mal,Pazarlık (MD 21 F),Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,108112,6,7,9.49,1025501.75,8.66,935736.17,6.12,29.3,274151.04,8.75,3.1138,2.374,20.55,2221437.66,3.6309,31.44,3397564.46,Kazandı,73.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0235,2022,2022-01-29,2022-02-28,Antalya Askeri Hastane,Antalya,Akdeniz,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,501860,12,3,7.85,3940267.3,6.91,3466840.35,5.36,22.34,774405.4,12.02,3.1138,2.374,16.4,8230278.99,3.6309,25.09,12587750.63,Kazandı,73.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2022-0236,2022,2022-03-30,2022-05-04,Hatay Kamu Hastaneleri Birliği,Hatay,Akdeniz,Mal,Açık İhale,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,33211,3,5,65.19,2164865.49,55.35,1838096.04,52.9,4.43,81353.18,15.09,3.1138,2.374,131.39,4363640.01,3.6309,200.97,6673942.91,Kazandı,51.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
